customer_id,sim_number,mobile_number,network_type,sim_type,activation_date,status
CUST02635,89779832137060362188,9409191706,5G,Postpaid,2024-06-13,Suspended
CUST02636,89805292295495733562,9489102114,4G,Prepaid,2021-11-14,Suspended
CUST02637,89245366387221174098,9581673833,4G,Prepaid,2022-09-23,Suspended
CUST02638,89758331844564605909,9983563277,5G,Prepaid,2022-06-26,Suspended
CUST02639,89253870630938089575,9193288752,5G,Postpaid,2024-02-23,Active
CUST02640,89227039459643646078,9875264379,4G,Postpaid,2022-06-03,Inactive
CUST02641,89258120821329137608,9525421719,5G,Prepaid,2022-12-03,Suspended
CUST02642,89850196864348089083,9495982634,4G,Prepaid,2026-04-26,Inactive
CUST02643,89101511061008197660,9053754990,5G,Prepaid,2024-08-13,Suspended
CUST02644,89913215454335573122,9114101089,4G,Postpaid,2022-11-14,Suspended
CUST02645,89222514088180297857,9905947137,5G,Prepaid,2023-09-08,Active
CUST02646,89592017564764255071,9669598183,5G,Postpaid,2023-12-23,Active
CUST02647,89105867058094185617,9947312549,4G,Prepaid,2021-11-22,Suspended
CUST02648,89665067369014535916,9514976740,5G,Prepaid,2022-10-31,Suspended
CUST02649,89211986308562924236,9674160731,4G,Postpaid,2025-08-30,Active
CUST02650,89523343012012845081,9788255661,5G,Postpaid,2021-10-19,Active
CUST02651,89859209252742453362,9082872740,4G,Prepaid,2024-04-12,Active
CUST02652,89546774337756149220,9088704491,4G,Prepaid,2022-12-10,Suspended
CUST02653,89900468290916073974,9302758794,4G,Postpaid,2021-12-08,Inactive
CUST02654,89209288240307338873,9050009436,4G,Postpaid,2026-05-27,Inactive
CUST02655,89762105816870707216,9075454223,4G,Postpaid,2024-08-30,Active
CUST02656,89068487786340188492,9694347296,4G,Prepaid,2025-12-16,Inactive
CUST02657,89532339854376011409,9529959617,5G,Prepaid,2025-11-27,Active
CUST02658,89710830265582414088,9818826490,4G,Postpaid,2022-05-23,Active
CUST02659,89770949330615311247,9254724633,5G,Postpaid,2022-08-07,Active
CUST02660,89430261421851444191,9584094308,5G,Postpaid,2022-02-24,Suspended
CUST02661,89735304228244872502,9666470547,5G,Postpaid,2024-05-06,Active
CUST02662,89466108076156038341,9306957071,5G,Postpaid,2022-11-28,Active
CUST02663,89436030307459780037,9802878527,5G,Postpaid,2022-07-06,Inactive
CUST02664,89317150529285054726,9069535171,4G,Postpaid,2024-08-02,Active
CUST02665,89087841477062615811,9882213172,4G,Prepaid,2024-08-08,Active
CUST02666,89236445497782301235,9132800019,4G,Postpaid,2024-03-01,Active
CUST02667,89492149514827506410,9874950334,5G,Postpaid,2021-10-20,Active
CUST02668,89049672989422002255,9577364140,4G,Postpaid,2025-12-16,Inactive
CUST02669,89279444468517549596,9956209484,5G,Postpaid,2022-03-16,Inactive
CUST02670,89433433897609812977,9802882398,5G,Prepaid,2023-09-12,Suspended
CUST02671,89175266685859265872,9721183185,4G,Prepaid,2023-11-11,Suspended
CUST02672,89721602766410058526,9309720486,4G,Postpaid,2021-08-21,Active
CUST02673,89711099837953378756,9412925069,4G,Postpaid,2023-05-25,Inactive
CUST02674,89945883084241741909,9445686314,4G,Postpaid,2022-11-08,Active
CUST02675,89761333819800778515,9411516695,5G,Prepaid,2025-09-26,Active
CUST02676,89877709204960924401,9218112464,4G,Prepaid,2024-03-28,Suspended
CUST02677,89282854253283567569,9899070773,5G,Postpaid,2024-12-31,Active
CUST02678,89108054277045967516,9222821021,4G,Prepaid,2025-03-01,Inactive
CUST02679,89595271050026594926,9484171932,5G,Postpaid,2024-08-09,Suspended
CUST02680,89626968269976683455,9177918506,5G,Postpaid,2025-04-07,Suspended
CUST02681,89358520355924890340,9773203607,4G,Postpaid,2025-07-07,Inactive
CUST02682,89400067286547909564,9870378445,4G,Prepaid,2025-05-24,Suspended
CUST02683,89904494055001034393,9763141319,4G,Postpaid,2021-10-18,Active
CUST02684,89598104134474683329,9239478000,5G,Postpaid,2023-07-03,Inactive
CUST02685,89542785513342385311,9715663685,5G,Prepaid,2021-10-07,Active
CUST02686,89063828181936358612,9099973482,5G,Postpaid,2023-11-14,Suspended
CUST02687,89167804463407141014,9057326630,5G,Postpaid,2023-09-19,Suspended
CUST02688,89916976053539090861,9597223709,5G,Postpaid,2024-04-03,Suspended
CUST02689,89933498843688756369,9288458316,5G,Postpaid,2023-06-02,Inactive
CUST02690,89939996978821439103,9609133077,4G,Prepaid,2024-09-11,Inactive
CUST02691,89447203749742222892,9292875045,4G,Postpaid,2025-07-12,Suspended
CUST02692,89284283903346623872,9824858025,4G,Prepaid,2026-05-20,Suspended
CUST02693,89500382776313374956,9985893972,5G,Postpaid,2021-11-18,Active
CUST02694,89006051727804292351,9896641728,5G,Postpaid,2022-12-30,Active
CUST02695,89438270760483623097,9895539453,4G,Postpaid,2023-11-10,Suspended
CUST02696,89543269024591150335,9385214611,5G,Postpaid,2024-10-02,Inactive
CUST02697,89818825625402548834,9559794223,5G,Prepaid,2024-10-22,Active
CUST02698,89780755999716308215,9242628989,4G,Prepaid,2025-03-09,Active
CUST02699,89509952489452266769,9195654560,5G,Postpaid,2022-03-04,Active
CUST02700,89958985502687076201,9619739964,4G,Postpaid,2023-07-07,Suspended
CUST02701,89581071282611364212,9570779491,4G,Postpaid,2022-07-01,Suspended
CUST02702,89609159531277577945,9325866370,4G,Prepaid,2022-03-06,Suspended
CUST02703,89031992120295395280,9987091266,5G,Postpaid,2025-08-12,Active
CUST02704,89885645946730105611,9382337971,5G,Postpaid,2023-06-02,Active
CUST02705,89966436911888636029,9715133269,4G,Postpaid,2026-03-10,Active
CUST02706,89967211928952774748,9736376274,5G,Postpaid,2023-05-31,Inactive
CUST02707,89311350117473373912,9600219124,5G,Postpaid,2025-03-01,Inactive
CUST02708,89895693132036252378,9447968824,4G,Prepaid,2025-02-11,Active
CUST02709,89239729991880695891,9174848741,4G,Prepaid,2023-03-27,Inactive
CUST02710,89750383264670418349,9314754880,4G,Prepaid,2025-05-20,Inactive
CUST02711,89669662672064260223,9473836694,5G,Prepaid,2022-06-17,Suspended
CUST02712,89479113267300878274,9344998564,5G,Postpaid,2022-11-04,Active
CUST02713,89831390160105818730,9536555605,5G,Prepaid,2026-05-24,Suspended
CUST02714,89721304522145103012,9892516913,5G,Postpaid,2025-06-29,Inactive
CUST02715,89153254700158981629,9312928503,5G,Prepaid,2022-03-11,Inactive
CUST02716,89679822194497632280,9590706715,4G,Prepaid,2024-01-20,Active
CUST02717,89159253607206737177,9586217008,4G,Postpaid,2024-03-30,Active
CUST02718,89088958371128467518,9299111182,5G,Prepaid,2024-06-10,Inactive
CUST02719,89671296524505907795,9582734599,5G,Postpaid,2024-02-15,Active
CUST02720,89511265560303576924,9989892085,5G,Postpaid,2023-05-24,Inactive
CUST02721,89257821016834181398,9503163073,5G,Postpaid,2021-08-11,Inactive
CUST02722,89401785781129721762,9985751225,4G,Prepaid,2024-02-23,Inactive
CUST02723,89664963289598278099,9984828241,5G,Postpaid,2024-06-19,Suspended
CUST02724,89861449296521554619,9071015633,4G,Postpaid,2024-03-20,Suspended
CUST02725,89311060094614423659,9757644932,4G,Postpaid,2022-06-07,Inactive
CUST02726,89724356427550751685,9074232893,4G,Postpaid,2023-03-22,Suspended
CUST02727,89274950551250927768,9988069440,5G,Prepaid,2023-10-14,Active
CUST02728,89002962408736497118,9213661592,5G,Prepaid,2024-08-09,Active
CUST02729,89420425989497008101,9963825697,4G,Prepaid,2026-02-20,Suspended
CUST02730,89925078366796622292,9917554133,5G,Prepaid,2022-05-10,Suspended
CUST02731,89502932657374691206,9113001058,5G,Postpaid,2023-01-18,Inactive
CUST02732,89017459824012438960,9434249415,4G,Prepaid,2026-01-04,Active
CUST02733,89988093475839461556,9546639073,5G,Prepaid,2021-09-22,Active
CUST02734,89285630881865188877,9561911294,5G,Prepaid,2022-03-11,Suspended
CUST02735,89829226444277028228,9012724197,4G,Postpaid,2024-08-27,Inactive
CUST02736,89961009236727281210,9887338174,5G,Postpaid,2021-11-12,Inactive
CUST02737,89425455436313959001,9856275777,4G,Prepaid,2023-04-18,Suspended
CUST02738,89501996265128793764,9186733726,4G,Postpaid,2024-08-10,Suspended
CUST02739,89819596659100931390,9837200451,5G,Prepaid,2021-08-29,Active
CUST02740,89528620212290708561,9915178273,4G,Postpaid,2025-12-29,Active
CUST02741,89172395701644072528,9214217219,4G,Postpaid,2024-12-07,Active
CUST02742,89253577814603083947,9722428234,4G,Postpaid,2025-03-20,Active
CUST02743,89774107631008541768,9071223025,5G,Prepaid,2023-02-26,Suspended
CUST02744,89845945975297715017,9723248444,4G,Postpaid,2022-08-02,Active
CUST02745,89730063893951493998,9137488705,5G,Postpaid,2022-03-14,Active
CUST02746,89723163670460045427,9005725294,5G,Postpaid,2024-08-25,Active
CUST02747,89908107229444387730,9998233215,5G,Postpaid,2025-06-11,Suspended
CUST02748,89206694567397116120,9233201861,4G,Postpaid,2022-04-30,Inactive
CUST02749,89876247762704581634,9456098078,4G,Prepaid,2022-08-17,Inactive
CUST02750,89345442602107122014,9113847040,5G,Postpaid,2022-04-10,Active
CUST02751,89674527069157127441,9493003829,5G,Prepaid,2023-02-07,Inactive
CUST02752,89648369555095251213,9631573703,4G,Prepaid,2026-04-08,Suspended
CUST02753,89974341132500969315,9260333606,5G,Prepaid,2024-08-27,Active
CUST02754,89794313272880764252,9999067023,4G,Prepaid,2025-11-22,Suspended
CUST02755,89497533375056475773,9081053521,5G,Prepaid,2023-02-20,Inactive
CUST02756,89811573321169583128,9965221198,5G,Postpaid,2023-01-01,Inactive
CUST02757,89147957255715920933,9471334181,4G,Prepaid,2024-03-06,Inactive
CUST02758,89162137638810113582,9686062536,5G,Prepaid,2022-03-02,Active
CUST02759,89689157199621377085,9818487867,4G,Postpaid,2026-03-18,Inactive
CUST02760,89495839863711040514,9109093320,4G,Postpaid,2023-07-10,Inactive
CUST02761,89867001766191324150,9573169562,5G,Prepaid,2022-04-20,Inactive
CUST02762,89139571620197001920,9915820910,5G,Postpaid,2021-09-08,Suspended
CUST02763,89573793387242910201,9675808273,4G,Prepaid,2022-06-21,Suspended
CUST02764,89467769695778858215,9997931589,4G,Prepaid,2025-03-27,Active
CUST02765,89645899485950662080,9748586858,4G,Prepaid,2024-07-27,Active
CUST02766,89363991165689128981,9257443387,4G,Postpaid,2022-02-17,Active
CUST02767,89803302577774336097,9142939911,4G,Prepaid,2022-01-21,Inactive
CUST02768,89152588043475812811,9113759648,4G,Prepaid,2021-09-27,Inactive
CUST02769,89519916129877019531,9679723842,5G,Prepaid,2023-05-21,Inactive
CUST02770,89248307915085759300,9954900103,5G,Postpaid,2022-11-10,Suspended
CUST02771,89274926842787466666,9192446330,5G,Postpaid,2021-12-28,Active
CUST02772,89154079531782800298,9995992740,5G,Postpaid,2025-05-20,Suspended
CUST02773,89540740527235329391,9213283906,5G,Prepaid,2023-02-21,Inactive
CUST02774,89121139861641938295,9515639351,4G,Prepaid,2023-02-11,Inactive
CUST02775,89157601465088495590,9994920133,5G,Prepaid,2023-12-30,Active
CUST02776,89684925503452850902,9228995182,5G,Prepaid,2025-05-26,Active
CUST02777,89189798097749846397,9565094846,5G,Postpaid,2022-04-16,Suspended
CUST02778,89821408889032496793,9699033654,4G,Postpaid,2023-03-23,Suspended
CUST02779,89766800785747450698,9574347975,4G,Prepaid,2026-05-12,Inactive
CUST02780,89455288592055705812,9327332999,4G,Prepaid,2023-02-13,Active
CUST02781,89747941373145011622,9320611217,4G,Prepaid,2026-02-09,Inactive
CUST02782,89014718446118619559,9796508433,5G,Prepaid,2025-11-18,Suspended
CUST02783,89959876073826340169,9174909782,5G,Postpaid,2024-01-31,Inactive
CUST02784,89783668821630992421,9817164207,5G,Postpaid,2024-09-16,Inactive
CUST02785,89488679891165275432,9517778425,5G,Prepaid,2024-11-23,Inactive
CUST02786,89382871029722913153,9816588787,4G,Postpaid,2025-02-21,Suspended
CUST02787,89396921239303518439,9674775316,4G,Postpaid,2024-10-17,Active
CUST02788,89808231123230098141,9706699955,5G,Postpaid,2025-03-01,Suspended
CUST02789,89184556728967308769,9032892624,4G,Prepaid,2024-08-18,Inactive
CUST02790,89980676286112292192,9666802894,5G,Postpaid,2023-06-23,Suspended
CUST02791,89551568800175768096,9455451175,4G,Postpaid,2023-04-12,Inactive
CUST02792,89752790329199169807,9398215709,4G,Prepaid,2024-04-26,Active
CUST02793,89856015869764290959,9629567230,4G,Prepaid,2024-02-02,Active
CUST02794,89057316575433547053,9436449374,5G,Postpaid,2023-11-26,Inactive
CUST02795,89088386249642130795,9887688384,4G,Prepaid,2025-12-24,Suspended
CUST02796,89513795868770565993,9715762894,4G,Postpaid,2021-12-07,Inactive
CUST02797,89704396922995269322,9351862647,4G,Prepaid,2023-12-10,Suspended
CUST02798,89051339153175441654,9367661772,5G,Prepaid,2022-05-30,Active
CUST02799,89540231565447727180,9319390200,5G,Postpaid,2025-05-18,Active
CUST02800,89290603749282969303,9016244400,5G,Postpaid,2021-09-07,Active
CUST02801,89604836821400364016,9224724243,4G,Prepaid,2022-11-23,Inactive
CUST02802,89421932221141754623,9960580823,5G,Prepaid,2022-04-01,Suspended
CUST02803,89877516276735454409,9799284639,5G,Prepaid,2023-12-15,Suspended
CUST02804,89044153710076475883,9642260817,5G,Prepaid,2022-07-18,Inactive
CUST02805,89175441619040642090,9011908047,4G,Prepaid,2026-03-07,Active
CUST02806,89122476433718319068,9158488825,4G,Postpaid,2024-12-09,Suspended
CUST02807,89557313785624363047,9027258114,4G,Postpaid,2024-05-31,Active
CUST02808,89345913075629093691,9950657313,4G,Prepaid,2023-02-21,Inactive
CUST02809,89469797582645342736,9552974286,4G,Postpaid,2023-11-05,Inactive
CUST02810,89521250908859373259,9190233682,5G,Postpaid,2021-09-17,Inactive
CUST02811,89331904899174198280,9970794720,4G,Postpaid,2025-02-03,Active
CUST02812,89626848848054995875,9177508639,4G,Prepaid,2021-12-21,Inactive
CUST02813,89097666309682561100,9698431124,5G,Prepaid,2025-01-03,Inactive
CUST02814,89246019976928429549,9043668995,5G,Postpaid,2026-02-19,Suspended
CUST02815,89350037348521556083,9118535642,4G,Prepaid,2025-03-02,Suspended
CUST02816,89848466144707053048,9421963461,5G,Postpaid,2024-10-18,Active
CUST02817,89479045525774079495,9986078638,5G,Postpaid,2024-02-20,Suspended
CUST02818,89012567103987787903,9057926824,4G,Prepaid,2026-02-20,Active
CUST02819,89079305186277340698,9160614035,5G,Prepaid,2024-05-31,Suspended
CUST02820,89310154671331090377,9300974652,4G,Prepaid,2024-10-10,Inactive
CUST02821,89308136643680259323,9831145064,5G,Prepaid,2024-02-25,Active
CUST02822,89199503093803075829,9495692401,5G,Postpaid,2023-11-05,Active
CUST02823,89814371468763422494,9864684808,4G,Prepaid,2025-09-13,Suspended
CUST02824,89295109377276324857,9824874323,5G,Postpaid,2023-02-14,Active
CUST02825,89237999440218144917,9982599551,4G,Prepaid,2024-06-26,Active
CUST02826,89139211018479616935,9068400067,4G,Postpaid,2021-10-13,Suspended
CUST02827,89193955318961120489,9199120111,4G,Postpaid,2025-06-21,Suspended
CUST02828,89907097063232667490,9205564199,4G,Postpaid,2023-08-07,Suspended
CUST02829,89384270333917986532,9709704922,5G,Postpaid,2025-03-06,Inactive
CUST02830,89422951877081537604,9612199975,4G,Postpaid,2024-02-14,Inactive
CUST02831,89284713331632504099,9707883599,4G,Prepaid,2024-09-25,Suspended
CUST02832,89673809745323145639,9251212086,5G,Prepaid,2025-02-01,Suspended
CUST02833,89818321699372981944,9990701943,4G,Prepaid,2025-07-31,Suspended
CUST02834,89599504353208762063,9847163441,4G,Postpaid,2025-12-15,Suspended
CUST02835,89226124707723570554,9612403601,5G,Prepaid,2022-09-18,Suspended
CUST02836,89433597804324478707,9827091760,5G,Postpaid,2025-09-13,Active
CUST02837,89567462990833344806,9263568879,5G,Postpaid,2023-08-25,Inactive
CUST02838,89883866291649877222,9991006291,4G,Postpaid,2021-12-21,Inactive
CUST02839,89520323183226541456,9083238782,4G,Postpaid,2023-04-16,Inactive
CUST02840,89220556113791379931,9340017047,5G,Prepaid,2024-05-24,Inactive
CUST02841,89238229147568634217,9038160603,4G,Prepaid,2026-04-13,Active
CUST02842,89734754553870781575,9244337495,4G,Prepaid,2022-09-25,Suspended
CUST02843,89011559674428320247,9273470724,5G,Prepaid,2024-05-21,Active
CUST02844,89153853107407443413,9999798968,5G,Postpaid,2024-07-08,Suspended
CUST02845,89721838739582349549,9550672823,4G,Postpaid,2023-09-04,Suspended
CUST02846,89681899119222884212,9352339199,5G,Postpaid,2025-10-23,Suspended
CUST02847,89357284052609969957,9770287489,5G,Postpaid,2023-08-01,Inactive
CUST02848,89634190865527618528,9131979912,4G,Postpaid,2022-05-04,Active
CUST02849,89001461185195926474,9553351749,4G,Postpaid,2024-06-06,Active
CUST02850,89276237100359384066,9846719471,4G,Prepaid,2023-04-03,Suspended
CUST02851,89409339170260958747,9951617240,4G,Prepaid,2024-03-28,Active
CUST02852,89513500787335482517,9477231333,5G,Prepaid,2022-03-24,Suspended
CUST02853,89873363665574887126,9345648671,5G,Postpaid,2021-08-03,Inactive
CUST02854,89139761081548656924,9957303341,4G,Prepaid,2023-07-24,Suspended
CUST02855,89359519403923036214,9629070950,4G,Postpaid,2025-02-07,Inactive
CUST02856,89727285000626270124,9755263540,5G,Postpaid,2023-01-23,Inactive
CUST02857,89255478838203916434,9136324938,5G,Prepaid,2022-08-25,Active
CUST02858,89290487244677715986,9159669914,4G,Postpaid,2023-08-18,Inactive
CUST02859,89376127705297362394,9461617132,4G,Prepaid,2024-04-11,Inactive
CUST02860,89838642301593925217,9711856306,5G,Postpaid,2026-06-23,Active
CUST02861,89020703267375587989,9613121298,5G,Postpaid,2026-05-31,Inactive
CUST02862,89798889497800754300,9683516123,5G,Postpaid,2024-04-06,Inactive
CUST02863,89211630173242004335,9119263393,5G,Postpaid,2022-06-04,Suspended
CUST02864,89707135463122179883,9582283009,5G,Prepaid,2024-08-15,Inactive
CUST02865,89243153815045548447,9481869559,5G,Prepaid,2022-09-12,Inactive
CUST02866,89095275510388034746,9891490889,5G,Prepaid,2025-11-06,Suspended
CUST02867,89172828875958954123,9030827363,5G,Prepaid,2024-11-18,Inactive
CUST02868,89826048362470728666,9756965420,4G,Postpaid,2024-02-11,Active
CUST02869,89427522771139284979,9750446567,5G,Postpaid,2023-09-09,Inactive
CUST02870,89461268915588330509,9629988584,4G,Prepaid,2024-04-06,Inactive
CUST02871,89920589913603881617,9849144168,5G,Postpaid,2021-11-24,Suspended
CUST02872,89422004574044202460,9257349985,5G,Postpaid,2026-04-22,Inactive
CUST02873,89130375252914044377,9838924490,5G,Prepaid,2023-10-11,Inactive
CUST02874,89947348930880944083,9422184323,5G,Prepaid,2022-08-04,Active
CUST02875,89492962689111918567,9874534010,5G,Postpaid,2022-12-28,Suspended
CUST02876,89140623256798961841,9025735972,5G,Prepaid,2022-11-01,Inactive
CUST02877,89881127257678599762,9674649325,5G,Postpaid,2025-01-20,Active
CUST02878,89235906787563882392,9998742701,4G,Postpaid,2024-10-04,Inactive
CUST02879,89468429760065057829,9985879806,4G,Prepaid,2021-11-07,Active
CUST02880,89930091329717363165,9524885303,5G,Prepaid,2025-07-03,Suspended
CUST02881,89872318235715106974,9673040009,4G,Prepaid,2025-11-10,Inactive
CUST02882,89998923526666256053,9567372926,5G,Postpaid,2022-03-20,Suspended
CUST02883,89869736145875184374,9288441425,4G,Prepaid,2025-11-15,Inactive
CUST02884,89790391588271143151,9028690887,4G,Prepaid,2022-01-01,Active
CUST02885,89140574762924095519,9873594463,4G,Prepaid,2022-10-21,Active
CUST02886,89720323089923681639,9535746206,5G,Prepaid,2023-11-20,Inactive
CUST02887,89932390198871256408,9735965528,4G,Prepaid,2024-05-29,Active
CUST02888,89148277975739637915,9769666715,5G,Postpaid,2021-09-04,Suspended
CUST02889,89236192575014021501,9759257977,5G,Postpaid,2023-02-07,Inactive
CUST02890,89774701981932664738,9000273137,4G,Prepaid,2021-12-04,Inactive
CUST02891,89654910487832923377,9125585799,4G,Prepaid,2024-08-06,Inactive
CUST02892,89419486081144878902,9340211990,4G,Prepaid,2022-04-24,Inactive
CUST02893,89698307912704113111,9697794477,4G,Postpaid,2024-11-28,Active
CUST02894,89339075704914594866,9050318273,4G,Postpaid,2023-12-26,Active
CUST02895,89767406370140868077,9916771086,4G,Prepaid,2023-12-26,Suspended
